iteration	evaluations	runtime[s]	f1[MIN]
1372	34300	4.509	8299.662508646486
1373	34325	4.512	8299.662508646486
1374	34350	4.515	8299.662508646486
1375	34375	4.517	8299.662508646486
1376	34400	4.52	8299.662508646486
1377	34425	4.523	8299.662508646486
1378	34450	4.526	8299.662508646486
1379	34475	4.529	8299.662508646486
1380	34500	4.532	8285.695809285551
1381	34525	4.534	8285.695809285551
1382	34550	4.537	8285.695809285551
1383	34575	4.54	8285.695809285551
1384	34600	4.543	8256.15563526589
1385	34625	4.546	8256.15563526589
1386	34650	4.549	8256.15563526589
1387	34675	4.552	8250.575789818766
1388	34700	4.555	8250.575789818766
1389	34725	4.557	8250.575789818766
1390	34750	4.56	8247.372669100441
1391	34775	4.563	8247.372669100441
1392	34800	4.566	8247.372669100441
1393	34825	4.569	8247.372669100441
1394	34850	4.572	8229.828729270435
1395	34875	4.575	8229.828729270435
1396	34900	4.577	8229.828729270435
1397	34925	4.58	8200.794622343421
1398	34950	4.583	8200.794622343421
1399	34975	4.586	8200.794622343421
1400	35000	4.589	8200.794622343421
1401	35025	4.591	8200.794622343421
1402	35050	4.594	8200.794622343421
1403	35075	4.597	8200.794622343421
1404	35100	4.6	8200.794622343421
1405	35125	4.603	8200.794622343421
1406	35150	4.606	8200.794622343421
1407	35175	4.609	8200.794622343421
1408	35200	4.611	8200.794622343421
1409	35225	4.614	8200.794622343421
1410	35250	4.617	8192.29163200356
1411	35275	4.62	8180.733600543534
1412	35300	4.623	8180.733600543534
1413	35325	4.625	8180.733600543534
1414	35350	4.628	8180.733600543534
1415	35375	4.631	8170.596639378375
1416	35400	4.634	8170.596639378375
1417	35425	4.637	8148.8196290141395
1418	35450	4.639	8148.8196290141395
1419	35475	4.642	8148.8196290141395
1420	35500	4.645	8133.866042205631
1421	35525	4.648	8133.866042205631
1422	35550	4.651	8133.866042205631
1423	35575	4.654	8133.866042205631
1424	35600	4.657	8133.866042205631
1425	35625	4.66	8132.995125918775
1426	35650	4.663	8132.995125918775
1427	35675	4.666	8132.995125918775
1428	35700	4.669	8132.995125918775
1429	35725	4.672	8132.995125918775
1430	35750	4.675	8132.995125918775
1431	35775	4.678	8132.995125918775
1432	35800	4.681	8132.995125918775
1433	35825	4.683	8084.171055983597
1434	35850	4.686	8084.171055983597
1435	35875	4.689	8084.171055983597
1436	35900	4.692	8084.171055983597
1437	35925	4.695	8080.277292110276
1438	35950	4.698	8080.277292110276
1439	35975	4.7	8080.277292110276
1440	36000	4.703	8080.277292110276
1441	36025	4.706	8080.277292110276
1442	36050	4.709	8058.982745998663
1443	36075	4.712	8058.982745998663
1444	36100	4.715	8058.982745998663
1445	36125	4.718	8058.982745998663
1446	36150	4.72	8058.982745998663
1447	36175	4.723	8058.982745998663
1448	36200	4.726	8058.982745998663
1449	36225	4.729	8054.328722094499
1450	36250	4.731	8054.328722094499
1451	36275	4.734	8054.328722094499
1452	36300	4.737	8040.257638477005
1453	36325	4.74	8040.257638477005
1454	36350	4.743	8040.257638477005
1455	36375	4.746	8040.257638477005
1456	36400	4.748	8040.257638477005
1457	36425	4.751	8036.539778163712
1458	36450	4.754	8022.317982308892
1459	36475	4.757	8022.317982308892
1460	36500	4.76	8022.317982308892
1461	36525	4.763	8022.317982308892
1462	36550	4.766	8022.317982308892
1463	36575	4.768	8022.317982308892
1464	36600	4.771	8012.1078754957925
1465	36625	4.774	8012.1078754957925
1466	36650	4.777	8006.182872508118
1467	36675	4.78	8006.182872508118
1468	36700	4.783	8006.182872508118
1469	36725	4.785	8006.182872508118
1470	36750	4.788	8006.182872508118
1471	36775	4.791	8006.182872508118
1472	36800	4.794	8006.182872508118
1473	36825	4.797	8005.199726324901
1474	36850	4.8	8005.199726324901
1475	36875	4.802	8005.199726324901
1476	36900	4.805	7998.208397226279
1477	36925	4.808	7998.208397226279
1478	36950	4.811	7975.860761706321
1479	36975	4.814	7975.860761706321
1480	37000	4.816	7975.860761706321
1481	37025	4.819	7975.860761706321
1482	37050	4.822	7975.860761706321
1483	37075	4.825	7970.447505899239
1484	37100	4.828	7954.555488199992
1485	37125	4.831	7954.555488199992
1486	37150	4.833	7954.555488199992
1487	37175	4.836	7954.555488199992
1488	37200	4.839	7940.625306959635
1489	37225	4.842	7940.625306959635
1490	37250	4.845	7940.625306959635
1491	37275	4.848	7904.438113382259
1492	37300	4.851	7904.438113382259
1493	37325	4.853	7904.438113382259
1494	37350	4.856	7904.438113382259
1495	37375	4.859	7904.438113382259
1496	37400	4.862	7904.438113382259
1497	37425	4.865	7904.438113382259
1498	37450	4.868	7904.438113382259
1499	37475	4.871	7904.438113382259
1500	37500	4.874	7904.438113382259
1501	37525	4.876	7904.438113382259
1502	37550	4.879	7904.438113382259
1503	37575	4.882	7904.438113382259
1504	37600	4.885	7904.438113382259
1505	37625	4.888	7903.176358846076
1506	37650	4.891	7903.176358846076
1507	37675	4.894	7903.176358846076
1508	37700	4.896	7903.176358846076
1509	37725	4.899	7903.176358846076
1510	37750	4.902	7903.176358846076
1511	37775	4.905	7903.176358846076
1512	37800	4.908	7874.062379889892
1513	37825	4.91	7874.062379889892
1514	37850	4.913	7874.062379889892
1515	37875	4.916	7874.062379889892
1516	37900	4.919	7872.886832145952
1517	37925	4.922	7872.886832145952
1518	37950	4.935	7856.966009379147
1519	37975	4.938	7856.966009379147
1520	38000	4.94	7856.966009379147
1521	38025	4.943	7856.966009379147
1522	38050	4.946	7847.904109735794
1523	38075	4.949	7847.904109735794
1524	38100	4.952	7847.904109735794
1525	38125	4.955	7847.904109735794
1526	38150	4.958	7847.904109735794
1527	38175	4.961	7847.904109735794
1528	38200	4.964	7847.904109735794
1529	38225	4.966	7828.289988940993
1530	38250	4.969	7828.289988940993
1531	38275	4.972	7821.442732318201
1532	38300	4.975	7821.442732318201
1533	38325	4.978	7821.442732318201
1534	38350	4.981	7821.442732318201
1535	38375	4.984	7821.442732318201
1536	38400	4.986	7821.442732318201
1537	38425	4.989	7821.442732318201
1538	38450	4.993	7821.442732318201
1539	38475	4.996	7821.442732318201
1540	38500	4.999	7821.442732318201
1541	38525	5.002	7821.442732318201
1542	38550	5.005	7820.478885493782
1543	38575	5.008	7820.478885493782
1544	38600	5.011	7786.636951648263
1545	38625	5.014	7765.717710624774
1546	38650	5.017	7765.717710624774
1547	38675	5.019	7765.717710624774
1548	38700	5.022	7765.717710624774
1549	38725	5.025	7765.717710624774
1550	38750	5.028	7765.717710624774
1551	38775	5.031	7765.717710624774
1552	38800	5.034	7765.717710624774
1553	38825	5.037	7765.717710624774
1554	38850	5.04	7765.717710624774
1555	38875	5.042	7750.512617324228
1556	38900	5.045	7739.810745243074
1557	38925	5.048	7739.810745243074
1558	38950	5.051	7739.810745243074
1559	38975	5.054	7739.810745243074
1560	39000	5.057	7739.810745243074
1561	39025	5.06	7693.796797630535
1562	39050	5.063	7693.796797630535
1563	39075	5.066	7693.796797630535
1564	39100	5.068	7693.796797630535
1565	39125	5.071	7693.796797630535
1566	39150	5.074	7693.796797630535
1567	39175	5.077	7693.796797630535
1568	39200	5.08	7693.796797630535
1569	39225	5.083	7693.796797630535
1570	39250	5.085	7693.796797630535
1571	39275	5.088	7693.796797630535
1572	39300	5.091	7693.796797630535
1573	39325	5.094	7693.796797630535
1574	39350	5.097	7693.796797630535
1575	39375	5.099	7693.796797630535
1576	39400	5.102	7664.868187815097
1577	39425	5.105	7664.868187815097
1578	39450	5.108	7664.868187815097
1579	39475	5.11	7664.868187815097
1580	39500	5.114	7664.868187815097
1581	39525	5.117	7661.778103513552
1582	39550	5.12	7661.778103513552
1583	39575	5.123	7661.778103513552
1584	39600	5.126	7661.778103513552
1585	39625	5.128	7661.778103513552
1586	39650	5.131	7648.652498952357
1587	39675	5.134	7648.652498952357
1588	39700	5.137	7648.652498952357
1589	39725	5.139	7648.652498952357
1590	39750	5.142	7637.902944691416
1591	39775	5.145	7637.902944691416
1592	39800	5.148	7637.902944691416
1593	39825	5.151	7637.902944691416
1594	39850	5.154	7637.902944691416
1595	39875	5.157	7637.902944691416
1596	39900	5.159	7637.902944691416
1597	39925	5.163	7637.902944691416
1598	39950	5.165	7614.278082915241
1599	39975	5.168	7614.278082915241
1600	40000	5.171	7614.278082915241
1601	40025	5.174	7614.278082915241
1602	40050	5.177	7609.7405851283675
1603	40075	5.179	7609.7405851283675
1604	40100	5.182	7609.7405851283675
1605	40125	5.185	7609.7405851283675
1606	40150	5.188	7602.489448001655
1607	40175	5.191	7602.489448001655
1608	40200	5.194	7602.489448001655
1609	40225	5.197	7602.489448001655
1610	40250	5.2	7594.6113689786
1611	40275	5.202	7594.6113689786
1612	40300	5.205	7594.6113689786
1613	40325	5.208	7594.6113689786
1614	40350	5.211	7594.6113689786
1615	40375	5.214	7594.6113689786
1616	40400	5.216	7587.730695760428
1617	40425	5.219	7582.535878923648
1618	40450	5.222	7582.535878923648
1619	40475	5.225	7582.535878923648
1620	40500	5.228	7567.786396684312
1621	40525	5.231	7567.786396684312
1622	40550	5.234	7567.786396684312
1623	40575	5.237	7567.786396684312
1624	40600	5.24	7548.86710829893
1625	40625	5.242	7548.86710829893
1626	40650	5.245	7548.86710829893
1627	40675	5.248	7548.86710829893
1628	40700	5.251	7548.86710829893
1629	40725	5.254	7548.86710829893
1630	40750	5.257	7548.86710829893
1631	40775	5.259	7548.86710829893
1632	40800	5.262	7548.86710829893
1633	40825	5.265	7548.86710829893
1634	40850	5.268	7545.483137387891
1635	40875	5.271	7545.483137387891
1636	40900	5.274	7543.869301036051
1637	40925	5.277	7543.869301036051
1638	40950	5.279	7543.869301036051
1639	40975	5.282	7542.1112094654745
1640	41000	5.285	7540.755581001094
1641	41025	5.288	7527.318467408435
1642	41050	5.29	7527.318467408435
1643	41075	5.293	7527.318467408435
1644	41100	5.296	7506.644059206935
1645	41125	5.299	7506.644059206935
1646	41150	5.302	7506.644059206935
1647	41175	5.305	7506.644059206935
1648	41200	5.308	7506.644059206935
1649	41225	5.31	7490.983580564842
1650	41250	5.313	7490.983580564842
1651	41275	5.316	7490.983580564842
1652	41300	5.319	7490.983580564842
1653	41325	5.322	7490.983580564842
1654	41350	5.325	7490.983580564842
1655	41375	5.327	7490.983580564842
1656	41400	5.33	7490.983580564842
1657	41425	5.333	7490.983580564842
1658	41450	5.336	7475.380123643936
1659	41475	5.339	7475.380123643936
1660	41500	5.342	7475.380123643936
1661	41525	5.345	7475.380123643936
1662	41550	5.347	7475.380123643936
1663	41575	5.35	7475.380123643936
1664	41600	5.353	7464.125783709449
1665	41625	5.356	7464.125783709449
1666	41650	5.359	7464.125783709449
1667	41675	5.361	7461.117432020455
1668	41700	5.364	7457.7998201595565
1669	41725	5.367	7431.061468144407
1670	41750	5.37	7431.061468144407
1671	41775	5.373	7431.061468144407
1672	41800	5.376	7431.061468144407
1673	41825	5.379	7429.4415957248475
1674	41850	5.382	7429.4415957248475
1675	41875	5.385	7429.4415957248475
1676	41900	5.388	7429.4415957248475
1677	41925	5.391	7429.4415957248475
1678	41950	5.394	7429.4415957248475
1679	41975	5.397	7416.810173655819
1680	42000	5.399	7416.810173655819
1681	42025	5.402	7394.5774368494485
1682	42050	5.405	7394.5774368494485
1683	42075	5.408	7394.5774368494485
1684	42100	5.411	7391.105963294797
1685	42125	5.413	7391.105963294797
1686	42150	5.416	7391.105963294797
1687	42175	5.419	7391.105963294797
1688	42200	5.422	7391.105963294797
1689	42225	5.425	7391.105963294797
1690	42250	5.427	7391.105963294797
1691	42275	5.43	7391.105963294797
1692	42300	5.433	7391.105963294797
1693	42325	5.436	7391.105963294797
1694	42350	5.439	7391.105963294797
1695	42375	5.442	7391.105963294797
1696	42400	5.445	7391.105963294797
1697	42425	5.448	7391.105963294797
1698	42450	5.45	7391.105963294797
1699	42475	5.453	7388.643138407111
1700	42500	5.456	7385.592787093527
1701	42525	5.459	7385.592787093527
1702	42550	5.461	7383.418024586729
1703	42575	5.464	7378.2838379636305
1704	42600	5.467	7368.477113893386
1705	42625	5.47	7358.8291482984405
1706	42650	5.473	7358.8291482984405
1707	42675	5.476	7358.8291482984405
1708	42700	5.478	7358.8291482984405
1709	42725	5.481	7358.8291482984405
1710	42750	5.484	7358.8291482984405
1711	42775	5.487	7358.8291482984405
1712	42800	5.489	7358.8291482984405
1713	42825	5.492	7346.840208845527
1714	42850	5.495	7346.840208845527
1715	42875	5.498	7344.680088138523
1716	42900	5.501	7344.680088138523
1717	42925	5.504	7344.680088138523
1718	42950	5.506	7344.680088138523
1719	42975	5.509	7336.718420173867
1720	43000	5.512	7336.005671890041
1721	43025	5.515	7336.005671890041
1722	43050	5.518	7333.380563232556
1723	43075	5.521	7331.28357257055
1724	43100	5.523	7331.28357257055
1725	43125	5.526	7330.6208835613525
1726	43150	5.529	7314.126645883124
1727	43175	5.532	7305.193808220486
1728	43200	5.535	7305.193808220486
1729	43225	5.538	7303.918362435104
1730	43250	5.541	7303.918362435104
1731	43275	5.543	7303.918362435104
1732	43300	5.546	7303.918362435104
1733	43325	5.549	7303.918362435104
1734	43350	5.552	7303.918362435104
1735	43375	5.555	7295.638309721443
1736	43400	5.558	7289.343186806333
1737	43425	5.561	7289.343186806333
1738	43450	5.564	7289.343186806333
1739	43475	5.566	7289.343186806333
1740	43500	5.569	7287.5427018091395
1741	43525	5.572	7285.274522966955
1742	43550	5.575	7285.274522966955
1743	43575	5.578	7285.274522966955
1744	43600	5.58	7276.08728559062
1745	43625	5.583	7276.08728559062
1746	43650	5.586	7276.08728559062
1747	43675	5.589	7276.08728559062
1748	43700	5.591	7276.08728559062
1749	43725	5.594	7276.08728559062
1750	43750	5.597	7261.182463032981
1751	43775	5.6	7261.182463032981
1752	43800	5.603	7249.457534126066
1753	43825	5.606	7237.590790865932
1754	43850	5.609	7237.590790865932
1755	43875	5.612	7237.590790865932
1756	43900	5.615	7237.590790865932
1757	43925	5.618	7237.590790865932
1758	43950	5.62	7237.590790865932
1759	43975	5.623	7237.590790865932
1760	44000	5.626	7237.590790865932
1761	44025	5.629	7237.590790865932
1762	44050	5.632	7237.590790865932
1763	44075	5.635	7237.590790865932
1764	44100	5.638	7237.590790865932
1765	44125	5.641	7237.590790865932
1766	44150	5.643	7237.590790865932
1767	44175	5.646	7237.590790865932
1768	44200	5.649	7228.35257222813
1769	44225	5.652	7228.35257222813
1770	44250	5.655	7228.35257222813
1771	44275	5.658	7228.35257222813
1772	44300	5.661	7228.35257222813
1773	44325	5.664	7214.708226054797
1774	44350	5.666	7213.151659571003
1775	44375	5.669	7211.9587485111715
1776	44400	5.672	7211.9587485111715
1777	44425	5.675	7211.9587485111715
1778	44450	5.678	7211.9587485111715
1779	44475	5.681	7211.9587485111715
1780	44500	5.684	7201.827231278469
1781	44525	5.686	7201.827231278469
1782	44550	5.689	7201.827231278469
1783	44575	5.692	7201.827231278469
1784	44600	5.695	7201.827231278469
1785	44625	5.698	7201.827231278469
1786	44650	5.701	7201.827231278469
1787	44675	5.703	7187.228940327049
1788	44700	5.706	7182.487758849249
1789	44725	5.718	7177.912200334982
1790	44750	5.721	7177.912200334982
1791	44775	5.724	7177.912200334982
1792	44800	5.727	7177.912200334982
1793	44825	5.73	7154.336571767999
1794	44850	5.733	7154.336571767999
1795	44875	5.736	7154.336571767999
1796	44900	5.739	7126.251845508904
1797	44925	5.741	7126.251845508904
1798	44950	5.744	7126.251845508904
1799	44975	5.747	7126.251845508904
1800	45000	5.75	7126.251845508904
1801	45025	5.753	7126.251845508904
1802	45050	5.755	7126.251845508904
1803	45075	5.758	7126.251845508904
1804	45100	5.761	7126.251845508904
1805	45125	5.764	7122.853768346466
1806	45150	5.767	7119.845817890406
1807	45175	5.77	7119.845817890406
1808	45200	5.773	7119.845817890406
1809	45225	5.775	7105.358237408633
1810	45250	5.778	7105.358237408633
1811	45275	5.781	7105.358237408633
1812	45300	5.784	7105.358237408633
1813	45325	5.787	7105.086101287401
1814	45350	5.79	7102.8226965249705
1815	45375	5.792	7096.128807103742
1816	45400	5.795	7096.128807103742
1817	45425	5.798	7084.457458853683
1818	45450	5.801	7084.457458853683
1819	45475	5.804	7077.798058005812
1820	45500	5.807	7077.798058005812
1821	45525	5.81	7051.5514155553265
1822	45550	5.812	7051.5514155553265
1823	45575	5.815	7051.5514155553265
1824	45600	5.818	7051.5514155553265
1825	45625	5.821	7051.5514155553265
1826	45650	5.824	7051.5514155553265
1827	45675	5.826	7051.5514155553265
1828	45700	5.829	7051.5514155553265
1829	45725	5.832	7051.5514155553265
1830	45750	5.835	7051.5514155553265
1831	45775	5.838	7046.054751623081
1832	45800	5.84	7046.054751623081
1833	45825	5.843	7046.054751623081
1834	45850	5.846	7046.054751623081
1835	45875	5.849	7046.054751623081
1836	45900	5.852	7046.054751623081
1837	45925	5.855	7046.054751623081
1838	45950	5.858	7046.054751623081
1839	45975	5.86	7017.889799727016
1840	46000	5.863	7017.889799727016
1841	46025	5.866	7017.889799727016
1842	46050	5.869	7017.889799727016
1843	46075	5.872	7017.889799727016
1844	46100	5.875	7017.889799727016
1845	46125	5.878	7017.889799727016
1846	46150	5.881	7017.889799727016
1847	46175	5.883	7017.889799727016
1848	46200	5.886	7017.889799727016
1849	46225	5.889	7017.889799727016
1850	46250	5.892	7017.889799727016
1851	46275	5.895	7017.889799727016
1852	46300	5.898	7017.889799727016
1853	46325	5.9	7017.889799727016
1854	46350	5.903	7003.855535816627
1855	46375	5.906	7003.304059360335
1856	46400	5.909	7003.304059360335
1857	46425	5.912	7003.304059360335
1858	46450	5.914	7003.304059360335
1859	46475	5.917	7001.314041893591
1860	46500	5.92	6996.91826509004
1861	46525	5.923	6996.91826509004
1862	46550	5.926	6977.541205919852
1863	46575	5.929	6977.541205919852
1864	46600	5.931	6977.541205919852
1865	46625	5.934	6977.541205919852
1866	46650	5.937	6977.541205919852
1867	46675	5.94	6977.541205919852
1868	46700	5.943	6975.846187706128
1869	46725	5.945	6975.846187706128
1870	46750	5.948	6975.846187706128
1871	46775	5.951	6975.846187706128
1872	46800	5.954	6975.846187706128
1873	46825	5.957	6971.025681570899
1874	46850	5.96	6971.025681570899
1875	46875	5.963	6959.647979136094
1876	46900	5.966	6959.647979136094
1877	46925	5.968	6957.170337008694
1878	46950	5.971	6957.170337008694
1879	46975	5.974	6957.170337008694
1880	47000	5.977	6957.170337008694
1881	47025	5.98	6957.170337008694
1882	47050	5.983	6957.170337008694
1883	47075	5.986	6957.170337008694
1884	47100	5.988	6954.134764750387
1885	47125	5.991	6944.824388191853
1886	47150	5.994	6944.824388191853
1887	47175	5.997	6944.824388191853
1888	47200	6.0	6944.824388191853
1889	47225	6.003	6944.824388191853
1890	47250	6.005	6926.066804180482
1891	47275	6.008	6926.066804180482
1892	47300	6.011	6926.066804180482
1893	47325	6.014	6926.066804180482
1894	47350	6.017	6926.066804180482
1895	47375	6.02	6914.239069398969
1896	47400	6.023	6914.239069398969
1897	47425	6.026	6914.239069398969
1898	47450	6.028	6888.77305456104
1899	47475	6.031	6888.77305456104
1900	47500	6.034	6888.77305456104
1901	47525	6.037	6888.77305456104
1902	47550	6.04	6888.77305456104
1903	47575	6.043	6888.77305456104
1904	47600	6.046	6888.77305456104
1905	47625	6.049	6873.488638167408
1906	47650	6.052	6868.880343975622
1907	47675	6.055	6868.880343975622
1908	47700	6.058	6868.880343975622
1909	47725	6.06	6868.880343975622
1910	47750	6.063	6868.880343975622
1911	47775	6.066	6868.880343975622
1912	47800	6.069	6868.880343975622
1913	47825	6.072	6868.880343975622
1914	47850	6.075	6868.880343975622
1915	47875	6.078	6868.880343975622
1916	47900	6.081	6868.880343975622
1917	47925	6.083	6868.880343975622
1918	47950	6.086	6867.527508679706
1919	47975	6.089	6866.333777176545
1920	48000	6.092	6861.97342575303
1921	48025	6.095	6861.97342575303
1922	48050	6.098	6857.868577334808
1923	48075	6.1	6857.868577334808
1924	48100	6.103	6845.578634080096
1925	48125	6.106	6843.502529402918
1926	48150	6.109	6843.502529402918
1927	48175	6.111	6843.502529402918
1928	48200	6.114	6843.502529402918
1929	48225	6.117	6843.502529402918
1930	48250	6.12	6830.2243807780205
1931	48275	6.123	6830.2243807780205
1932	48300	6.125	6830.2243807780205
1933	48325	6.128	6827.313599826141
1934	48350	6.131	6827.313599826141
1935	48375	6.134	6808.758328811206
1936	48400	6.136	6808.758328811206
1937	48425	6.139	6808.758328811206
1938	48450	6.142	6808.758328811206
1939	48475	6.145	6808.758328811206
1940	48500	6.148	6808.758328811206
1941	48525	6.15	6808.758328811206
1942	48550	6.153	6808.758328811206
1943	48575	6.156	6808.758328811206
1944	48600	6.159	6808.758328811206
1945	48625	6.162	6808.758328811206
1946	48650	6.165	6808.758328811206
1947	48675	6.168	6797.481758466495
1948	48700	6.171	6797.481758466495
1949	48725	6.174	6797.481758466495
1950	48750	6.176	6797.481758466495
1951	48775	6.179	6797.481758466495
1952	48800	6.182	6797.481758466495
1953	48825	6.185	6797.481758466495
1954	48850	6.188	6797.481758466495
1955	48875	6.191	6797.481758466495
1956	48900	6.194	6791.323360352295
1957	48925	6.196	6791.323360352295
1958	48950	6.199	6791.323360352295
1959	48975	6.202	6791.323360352295
1960	49000	6.205	6791.323360352295
1961	49025	6.208	6791.323360352295
1962	49050	6.211	6784.457437080579
1963	49075	6.214	6784.457437080579
1964	49100	6.216	6781.560982377307
1965	49125	6.219	6781.560982377307
1966	49150	6.222	6781.560982377307
1967	49175	6.225	6781.560982377307
1968	49200	6.227	6778.401437082511
1969	49225	6.23	6768.812780454454
1970	49250	6.233	6768.812780454454
1971	49275	6.236	6766.9964187145015
1972	49300	6.239	6766.9964187145015
1973	49325	6.242	6766.9964187145015
1974	49350	6.245	6764.494920889536
1975	49375	6.247	6741.607927387742
1976	49400	6.25	6741.607927387742
1977	49425	6.253	6741.607927387742
1978	49450	6.256	6741.607927387742
1979	49475	6.259	6741.607927387742
1980	49500	6.261	6741.607927387742
1981	49525	6.264	6741.607927387742
1982	49550	6.267	6741.607927387742
1983	49575	6.269	6741.607927387742
1984	49600	6.272	6741.607927387742
1985	49625	6.275	6741.607927387742
1986	49650	6.278	6741.607927387742
1987	49675	6.28	6741.607927387742
1988	49700	6.283	6741.607927387742
1989	49725	6.286	6741.607927387742
1990	49750	6.289	6741.607927387742
1991	49775	6.292	6741.607927387742
1992	49800	6.295	6741.607927387742
1993	49825	6.298	6741.607927387742
1994	49850	6.3	6729.103260433129
1995	49875	6.303	6729.103260433129
1996	49900	6.306	6729.103260433129
1997	49925	6.309	6729.103260433129
1998	49950	6.312	6728.141084342486
1999	49975	6.315	6724.006249107084
2000	50000	6.318	6724.006249107084
2001	50025	6.32	6724.006249107084
2002	50050	6.323	6722.588394856206
2003	50075	6.326	6722.588394856206
2004	50100	6.329	6716.553278929275
2005	50125	6.332	6716.553278929275
2006	50150	6.335	6716.553278929275
2007	50175	6.338	6716.553278929275
2008	50200	6.34	6716.553278929275
2009	50225	6.343	6709.266576799343
2010	50250	6.346	6708.1154561800195
2011	50275	6.349	6703.658671373353
2012	50300	6.352	6703.658671373353
2013	50325	6.355	6703.658671373353
2014	50350	6.358	6688.038342193102
2015	50375	6.361	6688.038342193102
2016	50400	6.363	6674.899026809743
2017	50425	6.366	6674.899026809743
2018	50450	6.369	6674.899026809743
2019	50475	6.372	6674.899026809743
2020	50500	6.375	6674.899026809743
2021	50525	6.378	6674.899026809743
2022	50550	6.381	6674.899026809743
2023	50575	6.384	6674.899026809743
2024	50600	6.387	6674.899026809743
2025	50625	6.39	6673.141003495465
2026	50650	6.392	6673.141003495465
2027	50675	6.395	6673.141003495465
2028	50700	6.398	6673.141003495465
2029	50725	6.401	6673.141003495465
2030	50750	6.404	6673.141003495465
2031	50775	6.407	6673.141003495465
2032	50800	6.41	6673.141003495465
2033	50825	6.413	6670.163752730605
2034	50850	6.416	6670.163752730605
2035	50875	6.418	6670.163752730605
2036	50900	6.421	6669.312953777422
2037	50925	6.424	6662.564455767399
2038	50950	6.427	6661.195328552947
2039	50975	6.43	6661.195328552947
2040	51000	6.433	6660.368103352591
2041	51025	6.436	6660.368103352591
2042	51050	6.438	6660.368103352591
2043	51075	6.441	6654.573994658336
2044	51100	6.444	6654.573994658336
2045	51125	6.447	6618.868969608241
2046	51150	6.45	6618.868969608241
2047	51175	6.453	6618.868969608241
2048	51200	6.455	6618.868969608241
2049	51225	6.458	6618.868969608241
2050	51250	6.461	6618.868969608241
2051	51275	6.464	6618.868969608241
2052	51300	6.467	6618.868969608241
2053	51325	6.469	6618.868969608241
2054	51350	6.472	6618.868969608241
2055	51375	6.475	6618.868969608241
2056	51400	6.477	6618.868969608241
2057	51425	6.48	6618.868969608241
2058	51450	6.483	6618.868969608241
2059	51475	6.486	6618.868969608241
2060	51500	6.489	6613.248165876042
2061	51525	6.502	6613.248165876042
2062	51550	6.505	6613.248165876042
2063	51575	6.508	6613.248165876042
2064	51600	6.511	6613.248165876042
2065	51625	6.514	6609.091256369323
2066	51650	6.517	6609.091256369323
2067	51675	6.52	6603.436570795691
2068	51700	6.523	6603.436570795691
2069	51725	6.526	6600.461014176296
2070	51750	6.529	6600.461014176296
2071	51775	6.532	6600.461014176296
2072	51800	6.535	6581.345069217657
2073	51825	6.538	6581.345069217657
2074	51850	6.541	6581.345069217657
2075	51875	6.543	6581.345069217657
2076	51900	6.546	6581.345069217657
2077	51925	6.549	6581.345069217657
2078	51950	6.552	6581.345069217657
2079	51975	6.555	6581.345069217657
2080	52000	6.558	6581.345069217657
2081	52025	6.561	6578.890260284403
2082	52050	6.564	6578.890260284403
2083	52075	6.567	6578.890260284403
2084	52100	6.57	6578.890260284403
2085	52125	6.573	6578.890260284403
2086	52150	6.576	6578.890260284403
2087	52175	6.579	6563.28726638825
2088	52200	6.582	6563.28726638825
2089	52225	6.585	6563.28726638825
2090	52250	6.587	6563.28726638825
2091	52275	6.59	6556.15008757718
2092	52300	6.593	6556.15008757718
2093	52325	6.596	6556.15008757718
2094	52350	6.599	6556.15008757718
2095	52375	6.602	6556.15008757718
2096	52400	6.605	6556.15008757718
2097	52425	6.608	6554.619682475135
2098	52450	6.611	6552.609222684595
2099	52475	6.614	6552.609222684595
2100	52500	6.616	6552.609222684595
2101	52525	6.619	6552.609222684595
2102	52550	6.622	6542.3662430391405
2103	52575	6.625	6541.363964798245
2104	52600	6.628	6541.363964798245
2105	52625	6.631	6541.363964798245
2106	52650	6.633	6541.363964798245
2107	52675	6.636	6541.363964798245
2108	52700	6.639	6541.363964798245
2109	52725	6.642	6541.363964798245
2110	52750	6.645	6537.003871723272
2111	52775	6.648	6537.003871723272
2112	52800	6.651	6537.003871723272
2113	52825	6.654	6537.003871723272
2114	52850	6.656	6533.414194550074
2115	52875	6.659	6530.738091410757
2116	52900	6.663	6525.029457470993
2117	52925	6.666	6525.029457470993
2118	52950	6.668	6525.029457470993
2119	52975	6.671	6524.5811418763315
2120	53000	6.674	6524.5811418763315
2121	53025	6.677	6503.9635642289
2122	53050	6.68	6503.9635642289
2123	53075	6.683	6503.9635642289
2124	53100	6.686	6503.9635642289
2125	53125	6.688	6503.9635642289
2126	53150	6.691	6503.9635642289
2127	53175	6.694	6503.9635642289
2128	53200	6.697	6503.9635642289
2129	53225	6.7	6500.776175777862
2130	53250	6.703	6500.776175777862
2131	53275	6.706	6500.776175777862
2132	53300	6.708	6500.776175777862
2133	53325	6.711	6500.776175777862
2134	53350	6.714	6500.776175777862
2135	53375	6.717	6494.9639564412455
2136	53400	6.72	6494.9639564412455
2137	53425	6.723	6494.9639564412455
2138	53450	6.725	6494.9639564412455
2139	53475	6.728	6494.9639564412455
2140	53500	6.731	6494.9639564412455
2141	53525	6.734	6494.9639564412455
2142	53550	6.737	6494.9639564412455
2143	53575	6.739	6494.9639564412455
