iteration	evaluations	runtime[s]	f1[MIN]
188	18800	5.64	50544.20694267088
189	18900	5.669	50544.20694267088
190	19000	5.697	50544.20694267088
191	19100	5.725	50544.20694267088
192	19200	5.754	50544.20694267088
193	19300	5.782	50544.20694267088
194	19400	5.81	50544.20694267088
195	19500	5.839	50544.20694267088
196	19600	5.868	50544.20694267088
197	19700	5.896	50544.20694267088
198	19800	5.924	50544.20694267088
199	19900	5.953	50544.20694267088
200	20000	5.981	50544.20694267088
201	20100	6.01	50544.20694267088
202	20200	6.038	50544.20694267088
203	20300	6.067	50544.20694267088
204	20400	6.096	50544.20694267088
205	20500	6.124	50540.395839299104
206	20600	6.152	50478.94919183626
207	20700	6.18	49626.07694691472
208	20800	6.208	49626.07694691472
209	20900	6.236	49324.68486322522
210	21000	6.265	49092.7244300547
211	21100	6.299	48725.5299501785
212	21200	6.329	48593.32305248425
213	21300	6.359	48310.42581347952
214	21400	6.39	48141.85144681052
215	21500	6.42	47734.648013623584
216	21600	6.449	47454.790160066106
217	21700	6.479	47171.434534639455
218	21800	6.508	46700.346447885786
219	21900	6.538	46376.6960278006
220	22000	6.569	45992.439318939476
221	22100	6.598	45633.44916387941
222	22200	6.628	45180.21251490696
223	22300	6.657	44781.89715538811
224	22400	6.686	44382.06070656201
225	22500	6.716	44029.28363480377
226	22600	6.746	43493.16489781799
227	22700	6.775	43093.322369551424
228	22800	6.804	42699.5261070191
229	22900	6.834	42323.291587424435
230	23000	6.863	41835.10391561712
231	23100	6.894	41394.09274817626
232	23200	6.923	41056.4169067197
233	23300	6.953	40712.297216139996
234	23400	6.983	40431.94098781674
235	23500	7.013	40164.72039989371
236	23600	7.042	39970.18403706839
237	23700	7.072	39623.828649702715
238	23800	7.102	39491.46440051678
239	23900	7.131	39132.53895577541
240	24000	7.16	38872.33806106609
241	24100	7.19	38714.13563066866
242	24200	7.219	38436.415309687196
243	24300	7.249	38173.95926701803
244	24400	7.278	37827.842844735234
245	24500	7.308	37504.93612385058
246	24600	7.338	37338.28261202742
247	24700	7.367	36910.9037064417
248	24800	7.397	36667.40018379602
249	24900	7.426	36231.989818659116
250	25000	7.456	36029.670376301685
251	25100	7.486	35714.63312198726
252	25200	7.515	35517.70054543531
253	25300	7.545	35328.244440391565
254	25400	7.575	35051.78027014017
255	25500	7.606	34827.99792156485
256	25600	7.635	34595.81506547967
257	25700	7.665	34472.548333166524
258	25800	7.694	34258.57681034369
259	25900	7.725	34012.40784972496
260	26000	7.755	33868.862432364185
261	26100	7.785	33637.35419385011
262	26200	7.813	33563.336204955136
263	26300	7.842	33307.80730689403
264	26400	7.872	33058.91119956427
265	26500	7.902	32902.128030446576
266	26600	7.932	32679.645421671707
267	26700	7.961	32507.81942283529
268	26800	7.991	32453.109904152006
269	26900	8.02	32084.457564590844
270	27000	8.049	31956.422699097675
271	27100	8.078	31765.013950800098
272	27200	8.108	31678.961638593722
273	27300	8.137	31558.28660223291
274	27400	8.166	31446.186011998532
275	27500	8.196	31283.519800587885
276	27600	8.225	30988.87592612018
277	27700	8.254	30756.26041422836
278	27800	8.284	30680.448857243697
279	27900	8.314	30642.875937215686
280	28000	8.344	30575.614415599837
281	28100	8.374	30525.617325474377
282	28200	8.403	30309.49153439948
283	28300	8.433	30262.79993925004
284	28400	8.462	30210.153638099302
285	28500	8.492	30150.895026796683
286	28600	8.521	29973.14437120069
287	28700	8.55	29783.162026213642
288	28800	8.58	29667.12504755924
289	28900	8.61	29506.20337536335
290	29000	8.64	29332.583500275327
291	29100	8.67	29258.758968547278
292	29200	8.699	29227.598109076724
293	29300	8.729	29203.9372969624
294	29400	8.758	29148.6170492636
295	29500	8.788	29102.43634239707
296	29600	8.818	28984.60259168648
297	29700	8.847	28844.432060034404
298	29800	8.877	28730.74062543193
299	29900	8.906	28550.52087706404
300	30000	8.936	28544.44962094857
301	30100	8.965	28544.44962094857
302	30200	8.995	28544.44962094857
303	30300	9.024	28493.09502027621
304	30400	9.053	28370.355055837583
305	30500	9.083	28136.302451784253
306	30600	9.112	28011.019415461265
307	30700	9.142	27845.79184992115
308	30800	9.171	27736.768149560023
309	30900	9.201	27598.181808248704
310	31000	9.232	27444.730536421874
311	31100	9.261	27358.53565429354
312	31200	9.29	27295.53187844241
313	31300	9.319	27261.515451168594
314	31400	9.349	27261.515451168594
315	31500	9.378	27093.544749089113
316	31600	9.408	26954.488074726294
317	31700	9.437	26954.488074726294
318	31800	9.466	26954.488074726294
319	31900	9.495	26883.418740783738
320	32000	9.526	26806.53926573472
321	32100	9.556	26797.54926927059
322	32200	9.586	26792.213830002125
323	32300	9.616	26792.213830002125
324	32400	9.646	26639.669279549697
325	32500	9.675	26622.480275694365
326	32600	9.705	26496.605678250176
327	32700	9.735	26435.095950255345
328	32800	9.764	26347.344609815606
329	32900	9.794	26294.548017657587
330	33000	9.823	26294.548017657587
331	33100	9.852	26294.548017657587
332	33200	9.882	26087.073151441877
333	33300	9.911	26079.693373240196
334	33400	9.94	26079.693373240196
335	33500	9.97	25841.375880297586
336	33600	10.0	25841.375880297586
337	33700	10.03	25841.375880297586
338	33800	10.059	25841.375880297586
339	33900	10.089	25791.721098298513
340	34000	10.118	25690.197665914762
341	34100	10.148	25690.197665914762
342	34200	10.178	25596.63660972546
343	34300	10.208	25596.63660972546
344	34400	10.239	25596.63660972546
345	34500	10.274	25596.63660972546
346	34600	10.302	25491.38871606438
347	34700	10.331	25491.38871606438
348	34800	10.359	25491.38871606438
349	34900	10.387	25453.108079397
350	35000	10.416	25353.729445162855
351	35100	10.444	25272.31372381391
352	35200	10.472	25272.31372381391
353	35300	10.501	25018.913701911744
354	35400	10.529	24836.636729214733
355	35500	10.558	24836.636729214733
356	35600	10.587	24809.191039223144
357	35700	10.615	24809.191039223144
358	35800	10.644	24809.191039223144
359	35900	10.673	24809.191039223144
360	36000	10.701	24809.191039223144
361	36100	10.73	24789.68425178349
362	36200	10.758	24789.68425178349
363	36300	10.786	24782.741020079604
364	36400	10.815	24726.158295879653
365	36500	10.843	24693.277563328083
366	36600	10.871	24693.277563328083
367	36700	10.899	24693.277563328083
368	36800	10.927	24640.845480511463
369	36900	10.955	24484.958409841558
370	37000	10.983	24484.958409841558
371	37100	11.011	24482.027831806314
372	37200	11.039	24482.027831806314
373	37300	11.067	24296.264749488968
374	37400	11.095	24296.264749488968
375	37500	11.124	24296.264749488968
376	37600	11.154	24270.033364955576
377	37700	11.182	24270.033364955576
378	37800	11.21	24245.906672792342
379	37900	11.237	24236.424475587366
380	38000	11.266	24141.941381131837
381	38100	11.294	24100.862323761903
382	38200	11.322	24100.862323761903
383	38300	11.351	24000.18959383275
384	38400	11.379	23936.645491910553
385	38500	11.407	23936.645491910553
386	38600	11.435	23805.698642523144
387	38700	11.463	23805.698642523144
388	38800	11.491	23805.698642523144
389	38900	11.519	23805.698642523144
390	39000	11.547	23805.698642523144
391	39100	11.575	23805.698642523144
392	39200	11.603	23665.790074601537
393	39300	11.631	23633.813310236146
394	39400	11.659	23590.27238205121
395	39500	11.687	23590.27238205121
396	39600	11.716	23567.823291385837
397	39700	11.744	23567.823291385837
398	39800	11.773	23512.21132801835
399	39900	11.801	23474.391914917698
400	40000	11.829	23470.416772620963
401	40100	11.858	23434.54190839961
402	40200	11.886	23434.54190839961
403	40300	11.915	23434.54190839961
404	40400	11.944	23328.03924717396
405	40500	11.972	23328.03924717396
406	40600	12.0	23202.998077990243
407	40700	12.028	23202.998077990243
408	40800	12.056	23092.817554197365
409	40900	12.084	23092.817554197365
410	41000	12.113	23092.817554197365
411	41100	12.141	23045.203962203545
412	41200	12.17	23033.04649849352
413	41300	12.199	23033.04649849352
414	41400	12.227	23033.04649849352
415	41500	12.256	22994.2050102641
416	41600	12.284	22994.2050102641
417	41700	12.312	22885.167973370266
418	41800	12.341	22885.167973370266
419	41900	12.369	22885.167973370266
420	42000	12.397	22868.7920959746
421	42100	12.425	22868.7920959746
422	42200	12.453	22868.7920959746
423	42300	12.481	22806.223451175316
424	42400	12.509	22806.223451175316
425	42500	12.537	22806.223451175316
426	42600	12.565	22774.467984510316
427	42700	12.593	22774.467984510316
428	42800	12.622	22774.467984510316
429	42900	12.649	22774.467984510316
430	43000	12.677	22774.467984510316
431	43100	12.705	22758.993792674726
432	43200	12.733	22758.993792674726
433	43300	12.761	22716.588227875905
434	43400	12.789	22716.588227875905
435	43500	12.818	22544.591575807077
436	43600	12.846	22544.591575807077
437	43700	12.874	22544.591575807077
438	43800	12.901	22347.649470951637
439	43900	12.93	22347.649470951637
440	44000	12.958	22342.69879043487
441	44100	12.986	22327.64160901823
442	44200	13.014	22327.64160901823
443	44300	13.043	22327.64160901823
444	44400	13.071	22239.925644797546
445	44500	13.099	22239.925644797546
446	44600	13.127	22239.925644797546
447	44700	13.156	22202.663035834565
448	44800	13.185	22202.663035834565
449	44900	13.213	22200.960080324116
450	45000	13.243	22200.960080324116
451	45100	13.271	22200.960080324116
452	45200	13.299	22200.960080324116
453	45300	13.327	22200.960080324116
454	45400	13.355	22200.960080324116
455	45500	13.382	22200.960080324116
456	45600	13.41	22200.960080324116
457	45700	13.438	22200.960080324116
458	45800	13.468	22200.960080324116
459	45900	13.496	22101.215246135467
460	46000	13.524	22101.215246135467
461	46100	13.552	22101.215246135467
462	46200	13.581	22084.58883124728
463	46300	13.61	22084.58883124728
464	46400	13.639	22071.24455975071
465	46500	13.667	22071.24455975071
466	46600	13.695	22071.24455975071
467	46700	13.724	22025.04280662302
468	46800	13.752	22025.04280662302
469	46900	13.781	22025.04280662302
470	47000	13.81	22022.63118864405
471	47100	13.838	22022.63118864405
472	47200	13.867	22022.63118864405
473	47300	13.895	22022.63118864405
474	47400	13.924	21944.04028170332
475	47500	13.952	21920.956530189982
476	47600	13.98	21920.956530189982
477	47700	14.009	21920.956530189982
478	47800	14.037	21880.28634079587
479	47900	14.072	21831.381749959604
480	48000	14.102	21800.404442361192
481	48100	14.131	21800.404442361192
482	48200	14.161	21756.937018595516
483	48300	14.191	21756.937018595516
484	48400	14.22	21756.937018595516
485	48500	14.25	21756.937018595516
486	48600	14.28	21738.039109289435
487	48700	14.309	21738.039109289435
488	48800	14.34	21738.039109289435
489	48900	14.37	21738.039109289435
490	49000	14.399	21738.039109289435
491	49100	14.429	21738.039109289435
492	49200	14.459	21660.925475575903
493	49300	14.488	21660.925475575903
494	49400	14.518	21660.925475575903
495	49500	14.548	21660.925475575903
496	49600	14.578	21660.925475575903
497	49700	14.608	21583.143771710747
498	49800	14.638	21462.72890810863
499	49900	14.667	21462.72890810863
500	50000	14.698	21400.012732259387
501	50100	14.727	21400.012732259387
502	50200	14.758	21372.85960566859
503	50300	14.788	21372.85960566859
504	50400	14.818	21372.85960566859
505	50500	14.848	21372.85960566859
506	50600	14.878	21306.245800907433
507	50700	14.908	21306.245800907433
508	50800	14.938	21306.245800907433
509	50900	14.968	21197.90800742982
510	51000	14.998	21197.90800742982
511	51100	15.028	21133.749103860828
512	51200	15.058	21133.749103860828
513	51300	15.088	21133.749103860828
514	51400	15.118	21128.784706310922
515	51500	15.147	20962.145861073863
516	51600	15.178	20962.145861073863
517	51700	15.208	20962.145861073863
518	51800	15.237	20962.145861073863
519	51900	15.266	20962.145861073863
520	52000	15.295	20962.145861073863
521	52100	15.326	20962.145861073863
522	52200	15.355	20962.145861073863
523	52300	15.385	20962.145861073863
524	52400	15.415	20870.297295185912
525	52500	15.445	20870.297295185912
526	52600	15.474	20870.297295185912
527	52700	15.504	20870.297295185912
528	52800	15.534	20870.297295185912
529	52900	15.564	20870.297295185912
530	53000	15.594	20816.05020873713
531	53100	15.624	20816.05020873713
532	53200	15.654	20809.160960219884
533	53300	15.684	20809.160960219884
534	53400	15.715	20792.019053762313
535	53500	15.744	20792.019053762313
536	53600	15.774	20722.61791876987
537	53700	15.803	20722.61791876987
538	53800	15.833	20722.61791876987
539	53900	15.864	20722.61791876987
540	54000	15.895	20655.853192179486
541	54100	15.925	20655.853192179486
542	54200	15.955	20655.853192179486
543	54300	15.985	20655.853192179486
544	54400	16.014	20655.853192179486
545	54500	16.044	20655.853192179486
546	54600	16.074	20655.853192179486
547	54700	16.104	20655.853192179486
548	54800	16.133	20531.17433128403
549	54900	16.164	20531.17433128403
550	55000	16.193	20531.17433128403
551	55100	16.224	20511.717495033772
552	55200	16.254	20511.717495033772
553	55300	16.284	20511.717495033772
554	55400	16.314	20511.717495033772
555	55500	16.344	20511.717495033772
556	55600	16.373	20511.717495033772
557	55700	16.403	20511.717495033772
558	55800	16.433	20511.717495033772
559	55900	16.462	20511.717495033772
560	56000	16.491	20490.2219612534
561	56100	16.521	20490.2219612534
562	56200	16.552	20490.2219612534
563	56300	16.582	20490.2219612534
564	56400	16.611	20490.2219612534
565	56500	16.641	20490.2219612534
566	56600	16.671	20381.671708263002
567	56700	16.7	20381.671708263002
568	56800	16.731	20381.671708263002
569	56900	16.761	20381.671708263002
570	57000	16.791	20381.671708263002
571	57100	16.821	20381.671708263002
572	57200	16.852	20381.671708263002
573	57300	16.882	20381.671708263002
574	57400	16.912	20381.671708263002
575	57500	16.942	20381.671708263002
576	57600	16.972	20324.146391726386
577	57700	17.002	20324.146391726386
578	57800	17.032	20324.146391726386
579	57900	17.061	20324.146391726386
580	58000	17.091	20324.146391726386
581	58100	17.121	20324.146391726386
582	58200	17.151	20324.146391726386
583	58300	17.181	20324.146391726386
584	58400	17.211	20324.146391726386
585	58500	17.241	20324.146391726386
586	58600	17.27	20308.74461936342
587	58700	17.3	20308.74461936342
588	58800	17.33	20308.74461936342
589	58900	17.36	20308.74461936342
590	59000	17.389	20308.74461936342
591	59100	17.42	20308.74461936342
592	59200	17.45	20308.74461936342
593	59300	17.48	20308.74461936342
594	59400	17.509	20308.74461936342
595	59500	17.538	20308.74461936342
596	59600	17.568	20308.74461936342
597	59700	17.597	20308.74461936342
598	59800	17.626	20308.74461936342
599	59900	17.656	20281.045312334936
600	60000	17.685	20281.045312334936
601	60100	17.715	20281.045312334936
602	60200	17.745	20281.045312334936
603	60300	17.775	20281.045312334936
604	60400	17.805	20281.045312334936
605	60500	17.834	20281.045312334936
606	60600	17.864	20281.045312334936
607	60700	17.894	20281.045312334936
608	60800	17.924	20281.045312334936
609	60900	17.955	20281.045312334936
610	61000	17.984	20281.045312334936
611	61100	18.014	20281.045312334936
612	61200	18.043	20281.045312334936
613	61300	18.078	20281.045312334936
614	61400	18.105	20281.045312334936
615	61500	18.133	20210.991160904538
616	61600	18.161	20172.304900217365
617	61700	18.188	20172.304900217365
618	61800	18.216	20165.83800342872
619	61900	18.244	20165.83800342872
620	62000	18.272	20165.83800342872
621	62100	18.299	20165.83800342872
622	62200	18.328	20165.83800342872
623	62300	18.356	20165.83800342872
624	62400	18.384	20129.950476478218
625	62500	18.411	19980.050952541296
626	62600	18.439	19919.46230061697
627	62700	18.467	19919.46230061697
628	62800	18.495	19848.705930000593
629	62900	18.522	19848.705930000593
630	63000	18.55	19848.705930000593
631	63100	18.578	19848.705930000593
632	63200	18.605	19848.705930000593
633	63300	18.632	19836.3168223402
634	63400	18.661	19836.3168223402
635	63500	18.689	19836.3168223402
636	63600	18.716	19834.089284042533
637	63700	18.744	19834.089284042533
638	63800	18.771	19834.089284042533
639	63900	18.799	19834.089284042533
640	64000	18.827	19834.089284042533
641	64100	18.855	19834.089284042533
642	64200	18.883	19834.089284042533
643	64300	18.91	19834.089284042533
644	64400	18.938	19804.71102914129
645	64500	18.965	19804.71102914129
646	64600	18.993	19804.71102914129
647	64700	19.021	19804.71102914129
648	64800	19.049	19804.71102914129
649	64900	19.077	19804.71102914129
650	65000	19.105	19804.71102914129
651	65100	19.133	19721.680202123203
652	65200	19.161	19721.680202123203
653	65300	19.189	19721.680202123203
654	65400	19.217	19712.915948153204
655	65500	19.245	19702.05477205693
656	65600	19.273	19702.05477205693
657	65700	19.301	19669.706204169375
658	65800	19.328	19507.507871058242
659	65900	19.356	19507.507871058242
660	66000	19.385	19507.507871058242
661	66100	19.412	19507.507871058242
662	66200	19.44	19507.507871058242
663	66300	19.468	19507.507871058242
664	66400	19.496	19507.507871058242
665	66500	19.524	19507.507871058242
666	66600	19.551	19507.507871058242
667	66700	19.579	19418.14143705767
668	66800	19.606	19418.14143705767
669	66900	19.634	19418.14143705767
670	67000	19.662	19418.14143705767
671	67100	19.69	19409.811025435058
672	67200	19.718	19409.811025435058
673	67300	19.746	19409.811025435058
674	67400	19.776	19409.811025435058
675	67500	19.803	19409.811025435058
676	67600	19.831	19409.811025435058
677	67700	19.858	19409.811025435058
678	67800	19.885	19396.276115512926
679	67900	19.913	19396.276115512926
680	68000	19.941	19396.276115512926
681	68100	19.968	19396.276115512926
682	68200	19.996	19396.276115512926
683	68300	20.023	19396.276115512926
684	68400	20.051	19396.276115512926
685	68500	20.079	19396.276115512926
686	68600	20.107	19396.276115512926
687	68700	20.134	19396.276115512926
688	68800	20.163	19396.276115512926
689	68900	20.19	19396.276115512926
690	69000	20.218	19396.276115512926
691	69100	20.246	19396.276115512926
692	69200	20.274	19396.276115512926
693	69300	20.302	19345.67114796079
694	69400	20.33	19345.67114796079
695	69500	20.358	19345.67114796079
696	69600	20.385	19345.67114796079
697	69700	20.413	19345.67114796079
698	69800	20.441	19345.67114796079
699	69900	20.468	19345.67114796079
700	70000	20.497	19345.67114796079
701	70100	20.525	19345.67114796079
702	70200	20.553	19345.67114796079
703	70300	20.581	19345.67114796079
704	70400	20.609	19345.67114796079
705	70500	20.637	19345.67114796079
706	70600	20.664	19345.67114796079
707	70700	20.692	19345.67114796079
708	70800	20.719	19345.67114796079
709	70900	20.747	19345.67114796079
710	71000	20.775	19283.07429777084
711	71100	20.802	19156.34529114119
712	71200	20.83	19120.02626484698
713	71300	20.858	19120.02626484698
714	71400	20.886	19120.02626484698
715	71500	20.915	19043.40185132681
716	71600	20.943	19043.40185132681
717	71700	20.97	19043.40185132681
718	71800	20.998	19016.371212522234
719	71900	21.026	19016.371212522234
720	72000	21.054	19014.557002352514
721	72100	21.082	19014.557002352514
722	72200	21.11	19014.557002352514
723	72300	21.137	19014.557002352514
724	72400	21.165	18947.27780856491
725	72500	21.193	18947.27780856491
726	72600	21.222	18947.27780856491
727	72700	21.249	18909.33043037806
728	72800	21.277	18909.33043037806
729	72900	21.305	18909.33043037806
730	73000	21.333	18909.33043037806
731	73100	21.361	18909.33043037806
732	73200	21.389	18909.33043037806
733	73300	21.417	18836.368281297582
734	73400	21.445	18836.368281297582
735	73500	21.473	18836.368281297582
736	73600	21.501	18836.368281297582
737	73700	21.528	18836.368281297582
738	73800	21.557	18836.368281297582
739	73900	21.585	18832.795056173734
740	74000	21.613	18832.795056173734
741	74100	21.64	18809.089690648136
742	74200	21.668	18809.089690648136
743	74300	21.696	18809.089690648136
744	74400	21.724	18805.65518981639
745	74500	21.752	18805.65518981639
746	74600	21.786	18805.65518981639
747	74700	21.815	18805.65518981639
748	74800	21.843	18715.182545546235
749	74900	21.872	18715.182545546235
750	75000	21.9	18692.74448248171
751	75100	21.928	18692.74448248171
752	75200	21.956	18692.74448248171
753	75300	21.984	18692.74448248171
754	75400	22.012	18692.74448248171
755	75500	22.04	18692.74448248171
756	75600	22.069	18532.77870309497
757	75700	22.097	18532.77870309497
758	75800	22.125	18532.77870309497
759	75900	22.154	18527.786527013992
760	76000	22.182	18527.786527013992
761	76100	22.21	18472.66118490768
762	76200	22.238	18472.66118490768
763	76300	22.267	18472.66118490768
764	76400	22.295	18472.66118490768
765	76500	22.323	18472.66118490768
766	76600	22.352	18472.66118490768
767	76700	22.38	18472.66118490768
768	76800	22.407	18472.66118490768
769	76900	22.435	18472.66118490768
770	77000	22.464	18472.66118490768
771	77100	22.492	18472.66118490768
772	77200	22.52	18472.66118490768
773	77300	22.548	18472.66118490768
774	77400	22.576	18472.66118490768
775	77500	22.604	18472.66118490768
776	77600	22.633	18472.66118490768
777	77700	22.66	18472.66118490768
778	77800	22.689	18472.66118490768
779	77900	22.717	18472.66118490768
780	78000	22.745	18472.66118490768
781	78100	22.774	18472.66118490768
782	78200	22.802	18472.66118490768
783	78300	22.831	18337.948878169005
784	78400	22.859	18292.086947533626
785	78500	22.886	18292.086947533626
786	78600	22.915	18271.59297341864
787	78700	22.943	18271.59297341864
788	78800	22.972	18242.562235726786
789	78900	23.001	17927.7173978448
790	79000	23.029	17927.7173978448
791	79100	23.057	17867.534632911105
792	79200	23.086	17867.534632911105
793	79300	23.114	17867.534632911105
794	79400	23.142	17867.534632911105
795	79500	23.171	17867.534632911105
796	79600	23.2	17867.534632911105
797	79700	23.228	17867.534632911105
798	79800	23.257	17867.534632911105
799	79900	23.286	17867.534632911105
800	80000	23.314	17867.534632911105
801	80100	23.343	17867.534632911105
802	80200	23.371	17867.534632911105
803	80300	23.4	17867.534632911105
804	80400	23.429	17867.534632911105
805	80500	23.457	17806.533099860786
806	80600	23.485	17806.533099860786
807	80700	23.513	17806.533099860786
808	80800	23.542	17806.533099860786
809	80900	23.57	17751.24790600142
810	81000	23.599	17751.24790600142
811	81100	23.627	17751.24790600142
812	81200	23.656	17751.24790600142
813	81300	23.684	17751.24790600142
814	81400	23.712	17751.24790600142
815	81500	23.74	17751.24790600142
816	81600	23.769	17751.24790600142
817	81700	23.797	17751.24790600142
818	81800	23.826	17751.24790600142
819	81900	23.854	17751.24790600142
